Pair,Time_spot,Open,High,Low,Close,Volume
BNBUSDT,2024-01-22 16:00:00,311.20000000,312.50000000,303.60000000,306.60000000,145187.55400000
ETHUSDT,2024-01-22 16:00:00,2379.60000000,2385.08000000,2305.27000000,2321.87000000,110415.03150000
LTCUSDT,2024-01-22 12:00:00,69.44000000,69.96000000,67.95000000,68.72000000,114962.71300000
BNBUSDT,2024-01-22 12:00:00,313.40000000,315.30000000,308.40000000,311.10000000,173311.67500000
ADAUSDT,2024-01-22 12:00:00,0.49350000,0.49990000,0.48700000,0.49550000,22935265.80000000
XRPUSDT,2024-01-22 12:00:00,0.53130000,0.53460000,0.52280000,0.52870000,61216804.00000000
BTCUSDT,2024-01-22 12:00:00,40815.92000000,41244.06000000,40350.00000000,40771.99000000,9333.27767000
ETHUSDT,2024-01-22 12:00:00,2381.34000000,2404.97000000,2353.61000000,2379.61000000,100569.77070000
ETHUSDT,2024-01-22 08:00:00,2420.80000000,2420.80000000,2361.60000000,2381.34000000,112462.09150000
BNBUSDT,2024-01-22 08:00:00,317.90000000,317.90000000,310.70000000,313.50000000,134707.58100000
BTCUSDT,2024-01-22 08:00:00,41043.70000000,41047.51000000,40364.63000000,40815.99000000,8780.28420000
LTCUSDT,2024-01-22 08:00:00,72.37000000,72.48000000,68.30000000,69.45000000,196446.13200000
XRPUSDT,2024-01-22 08:00:00,0.53710000,0.53790000,0.52580000,0.53130000,84138991.00000000
ADAUSDT,2024-01-22 08:00:00,0.49800000,0.49900000,0.48520000,0.49350000,23509193.20000000
XRPUSDT,2024-01-22 04:00:00,0.54190000,0.54220000,0.53450000,0.53720000,42287687.00000000
BNBUSDT,2024-01-22 04:00:00,316.70000000,318.60000000,314.10000000,317.80000000,69465.86500000
ADAUSDT,2024-01-22 04:00:00,0.49660000,0.50220000,0.49090000,0.49800000,11779985.10000000
LTCUSDT,2024-01-22 04:00:00,72.23000000,72.71000000,70.75000000,72.37000000,143804.47000000
ETHUSDT,2024-01-22 04:00:00,2437.56000000,2438.69000000,2402.50000000,2420.80000000,69828.49020000
BTCUSDT,2024-01-22 04:00:00,41197.04000000,41321.17000000,40684.00000000,41043.70000000,6720.50069000
ETHUSDT,2024-01-22 00:00:00,2457.06000000,2466.10000000,2424.00000000,2437.56000000,51796.19910000
ADAUSDT,2024-01-22 00:00:00,0.50310000,0.50630000,0.49400000,0.49650000,14994779.50000000
XRPUSDT,2024-01-22 00:00:00,0.54640000,0.54970000,0.53980000,0.54190000,47200888.00000000
BTCUSDT,2024-01-22 00:00:00,41580.32000000,41689.65000000,41058.22000000,41197.04000000,5194.67726000
LTCUSDT,2024-01-22 00:00:00,71.75000000,72.71000000,71.28000000,72.24000000,135965.33900000
BNBUSDT,2024-01-22 00:00:00,318.70000000,320.30000000,315.30000000,316.70000000,101169.48800000
BNBUSDT,2024-01-21 20:00:00,320.60000000,321.70000000,318.20000000,318.60000000,56401.83500000
ADAUSDT,2024-01-21 20:00:00,0.51150000,0.51270000,0.50240000,0.50320000,12064147.70000000
XRPUSDT,2024-01-21 20:00:00,0.55100000,0.55150000,0.54510000,0.54640000,17385887.00000000
BTCUSDT,2024-01-21 20:00:00,41719.39000000,41811.10000000,41500.98000000,41580.33000000,2046.50925000
LTCUSDT,2024-01-21 20:00:00,70.67000000,72.30000000,70.60000000,71.75000000,88599.04500000
ETHUSDT,2024-01-21 20:00:00,2474.27000000,2475.40000000,2452.13000000,2457.05000000,21680.80290000
ADAUSDT,2024-01-21 16:00:00,0.51420000,0.51470000,0.50940000,0.51140000,8178071.90000000
BTCUSDT,2024-01-21 16:00:00,41656.27000000,41729.77000000,41525.00000000,41719.40000000,2101.04396000
BNBUSDT,2024-01-21 16:00:00,318.90000000,321.60000000,317.90000000,320.60000000,72143.26400000
XRPUSDT,2024-01-21 16:00:00,0.55150000,0.55280000,0.54900000,0.55100000,14067865.00000000
ETHUSDT,2024-01-21 16:00:00,2468.01000000,2478.49000000,2464.16000000,2474.26000000,18074.13710000
LTCUSDT,2024-01-21 16:00:00,70.87000000,70.98000000,70.50000000,70.67000000,39648.91300000
BTCUSDT,2024-01-21 12:00:00,41719.90000000,41881.39000000,41605.00000000,41656.28000000,2810.15162000
ADAUSDT,2024-01-21 12:00:00,0.51730000,0.52040000,0.51290000,0.51420000,10320122.70000000
XRPUSDT,2024-01-21 12:00:00,0.55230000,0.55500000,0.55020000,0.55160000,21026190.00000000
ETHUSDT,2024-01-21 12:00:00,2473.65000000,2481.05000000,2464.08000000,2468.01000000,30747.82670000
LTCUSDT,2024-01-21 12:00:00,71.10000000,71.39000000,70.68000000,70.87000000,55687.65700000
BNBUSDT,2024-01-21 12:00:00,319.30000000,319.60000000,317.50000000,318.90000000,55619.89900000
ADAUSDT,2024-01-21 08:00:00,0.51580000,0.52040000,0.51440000,0.51740000,7251204.90000000
BNBUSDT,2024-01-21 08:00:00,317.50000000,319.60000000,317.30000000,319.30000000,52026.34000000
LTCUSDT,2024-01-21 08:00:00,71.42000000,71.47000000,71.04000000,71.09000000,43060.30400000
XRPUSDT,2024-01-21 08:00:00,0.55230000,0.55460000,0.55130000,0.55240000,18424651.00000000
ETHUSDT,2024-01-21 08:00:00,2476.06000000,2482.18000000,2471.98000000,2473.65000000,19343.11920000
BTCUSDT,2024-01-21 08:00:00,41648.50000000,41826.97000000,41648.50000000,41719.89000000,1972.92769000
BNBUSDT,2024-01-21 04:00:00,318.50000000,318.90000000,317.20000000,317.50000000,42709.01900000
ETHUSDT,2024-01-21 04:00:00,2475.43000000,2476.07000000,2466.64000000,2476.06000000,13416.83520000
BTCUSDT,2024-01-21 04:00:00,41680.83000000,41691.11000000,41564.29000000,41648.51000000,1198.63686000
LTCUSDT,2024-01-21 04:00:00,71.33000000,71.49000000,70.96000000,71.42000000,31895.25600000
XRPUSDT,2024-01-21 04:00:00,0.55400000,0.55440000,0.55070000,0.55220000,16900214.00000000
ADAUSDT,2024-01-21 04:00:00,0.51780000,0.52050000,0.51380000,0.51590000,6846802.00000000
BTCUSDT,2024-01-21 00:00:00,41696.05000000,41730.00000000,41629.87000000,41680.82000000,1600.89363000
LTCUSDT,2024-01-21 00:00:00,71.35000000,71.64000000,71.21000000,71.35000000,52862.19800000
ETHUSDT,2024-01-21 00:00:00,2472.02000000,2481.00000000,2465.00000000,2475.42000000,19309.44760000
BNBUSDT,2024-01-21 00:00:00,317.30000000,319.50000000,316.10000000,318.50000000,80863.95600000
XRPUSDT,2024-01-21 00:00:00,0.55340000,0.55520000,0.54880000,0.55400000,27213867.00000000
ADAUSDT,2024-01-21 00:00:00,0.51590000,0.52010000,0.51250000,0.51780000,9347552.50000000
LTCUSDT,2024-01-20 20:00:00,70.67000000,71.41000000,70.54000000,71.36000000,61528.09800000
ETHUSDT,2024-01-20 20:00:00,2461.52000000,2474.88000000,2460.20000000,2472.01000000,19786.69680000
ADAUSDT,2024-01-20 20:00:00,0.51060000,0.51670000,0.50960000,0.51600000,10898808.20000000
BNBUSDT,2024-01-20 20:00:00,314.80000000,317.30000000,314.50000000,317.20000000,53645.00600000
BTCUSDT,2024-01-20 20:00:00,41632.97000000,41872.56000000,41610.54000000,41696.04000000,2667.96496000
XRPUSDT,2024-01-20 20:00:00,0.54670000,0.55510000,0.54590000,0.55340000,30148950.00000000
ETHUSDT,2024-01-20 16:00:00,2463.83000000,2467.81000000,2454.20000000,2461.52000000,20922.78380000
XRPUSDT,2024-01-20 16:00:00,0.54790000,0.54910000,0.54500000,0.54670000,31346131.00000000
BNBUSDT,2024-01-20 16:00:00,314.10000000,315.30000000,313.90000000,314.70000000,41269.30600000
LTCUSDT,2024-01-20 16:00:00,70.94000000,71.18000000,70.46000000,70.67000000,99629.86600000
BTCUSDT,2024-01-20 16:00:00,41570.10000000,41684.94000000,41526.36000000,41632.96000000,2143.21383000
ADAUSDT,2024-01-20 16:00:00,0.51100000,0.51300000,0.50660000,0.51060000,9286614.10000000
ETHUSDT,2024-01-20 12:00:00,2470.58000000,2475.91000000,2458.33000000,2463.83000000,24490.79530000
BNBUSDT,2024-01-20 12:00:00,315.00000000,315.30000000,313.00000000,314.10000000,60487.89400000
ADAUSDT,2024-01-20 12:00:00,0.51610000,0.51770000,0.50950000,0.51090000,13393885.20000000
BTCUSDT,2024-01-20 12:00:00,41580.82000000,41700.00000000,41478.00000000,41570.11000000,2908.64220000
XRPUSDT,2024-01-20 12:00:00,0.54920000,0.55080000,0.54710000,0.54790000,33583324.00000000
LTCUSDT,2024-01-20 12:00:00,71.12000000,71.47000000,70.57000000,70.93000000,64308.92300000
XRPUSDT,2024-01-20 08:00:00,0.54920000,0.55240000,0.54400000,0.54920000,38447298.00000000
BTCUSDT,2024-01-20 08:00:00,41650.95000000,41668.66000000,41459.02000000,41580.83000000,3106.35262000
ADAUSDT,2024-01-20 08:00:00,0.51460000,0.51740000,0.50900000,0.51610000,19177961.70000000
ETHUSDT,2024-01-20 08:00:00,2478.48000000,2480.07000000,2463.31000000,2470.59000000,26271.56690000
BNBUSDT,2024-01-20 08:00:00,313.20000000,315.20000000,312.20000000,315.00000000,68558.87300000
LTCUSDT,2024-01-20 08:00:00,72.14000000,72.29000000,70.94000000,71.13000000,124320.25300000
XRPUSDT,2024-01-20 04:00:00,0.54330000,0.55260000,0.54320000,0.54920000,27682298.00000000
LTCUSDT,2024-01-20 04:00:00,71.56000000,72.76000000,71.41000000,72.15000000,114943.38500000
BTCUSDT,2024-01-20 04:00:00,41634.64000000,41774.00000000,41564.81000000,41650.95000000,2111.60902000
ETHUSDT,2024-01-20 04:00:00,2481.22000000,2486.27000000,2475.29000000,2478.47000000,17455.25400000
ADAUSDT,2024-01-20 04:00:00,0.50550000,0.51790000,0.50470000,0.51460000,13295293.00000000
BNBUSDT,2024-01-20 04:00:00,313.40000000,314.20000000,312.70000000,313.20000000,40412.50200000
LTCUSDT,2024-01-20 00:00:00,71.30000000,72.15000000,70.45000000,71.56000000,149699.46200000
BNBUSDT,2024-01-20 00:00:00,314.70000000,315.80000000,312.80000000,313.40000000,61716.60600000
BTCUSDT,2024-01-20 00:00:00,41659.03000000,41700.00000000,41456.30000000,41634.65000000,2986.21230000
ADAUSDT,2024-01-20 00:00:00,0.50430000,0.51000000,0.49860000,0.50560000,13391666.40000000
XRPUSDT,2024-01-20 00:00:00,0.54430000,0.54430000,0.53900000,0.54330000,28819865.00000000
ETHUSDT,2024-01-20 00:00:00,2491.99000000,2492.00000000,2475.00000000,2481.22000000,27693.86090000
ADAUSDT,2024-01-19 20:00:00,0.49800000,0.50540000,0.49430000,0.50440000,14599033.10000000
ETHUSDT,2024-01-19 20:00:00,2493.37000000,2504.20000000,2481.00000000,2492.00000000,41896.19660000
LTCUSDT,2024-01-19 20:00:00,70.60000000,71.57000000,70.43000000,71.29000000,63406.72700000
XRPUSDT,2024-01-19 20:00:00,0.54600000,0.54950000,0.54370000,0.54430000,38573439.00000000
BTCUSDT,2024-01-19 20:00:00,41814.27000000,42196.86000000,41517.60000000,41659.03000000,7548.66040000
BNBUSDT,2024-01-19 20:00:00,313.70000000,314.70000000,311.60000000,314.70000000,53109.48600000
ADAUSDT,2024-01-19 16:00:00,0.48850000,0.49860000,0.47130000,0.49790000,41669602.70000000
XRPUSDT,2024-01-19 16:00:00,0.53890000,0.54680000,0.52160000,0.54610000,146766389.00000000
ETHUSDT,2024-01-19 16:00:00,2462.98000000,2504.00000000,2415.20000000,2493.37000000,160809.64530000
LTCUSDT,2024-01-19 16:00:00,70.16000000,71.01000000,67.37000000,70.61000000,207849.38700000
BNBUSDT,2024-01-19 16:00:00,311.40000000,313.80000000,305.00000000,313.70000000,259853.19200000
BTCUSDT,2024-01-19 16:00:00,40894.71000000,41979.00000000,40280.00000000,41814.27000000,16100.60089000
ADAUSDT,2024-01-19 12:00:00,0.50080000,0.50080000,0.48750000,0.48850000,19489600.50000000
BTCUSDT,2024-01-19 12:00:00,41475.37000000,41488.20000000,40718.00000000,40894.71000000,9260.88788000
LTCUSDT,2024-01-19 12:00:00,68.86000000,70.81000000,68.73000000,70.14000000,203766.32300000
BNBUSDT,2024-01-19 12:00:00,314.10000000,316.20000000,311.00000000,311.40000000,158468.41700000
ETHUSDT,2024-01-19 12:00:00,2488.98000000,2499.87000000,2460.37000000,2462.98000000,75418.51160000
XRPUSDT,2024-01-19 12:00:00,0.55040000,0.55100000,0.53740000,0.53890000,68161487.00000000
ADAUSDT,2024-01-19 08:00:00,0.49970000,0.50210000,0.49750000,0.50070000,8932908.40000000
BNBUSDT,2024-01-19 08:00:00,311.50000000,314.50000000,311.10000000,314.10000000,84471.34000000
ETHUSDT,2024-01-19 08:00:00,2465.50000000,2496.62000000,2460.44000000,2488.97000000,49510.66180000
XRPUSDT,2024-01-19 08:00:00,0.54710000,0.55140000,0.54600000,0.55040000,45641560.00000000
LTCUSDT,2024-01-19 08:00:00,68.75000000,69.12000000,68.30000000,68.87000000,47985.58700000
BTCUSDT,2024-01-19 08:00:00,41284.26000000,41509.69000000,41143.33000000,41475.37000000,4432.77110000
LTCUSDT,2024-01-19 04:00:00,67.99000000,68.79000000,67.88000000,68.75000000,49244.90900000
BTCUSDT,2024-01-19 04:00:00,41055.88000000,41576.00000000,41038.81000000,41284.25000000,5252.30425000
ETHUSDT,2024-01-19 04:00:00,2460.40000000,2474.82000000,2456.63000000,2465.51000000,39586.05350000
XRPUSDT,2024-01-19 04:00:00,0.55000000,0.55240000,0.54680000,0.54720000,47296602.00000000
BNBUSDT,2024-01-19 04:00:00,311.00000000,312.70000000,310.30000000,311.50000000,87558.51800000
ADAUSDT,2024-01-19 04:00:00,0.49460000,0.50120000,0.49380000,0.49960000,13317504.40000000
BTCUSDT,2024-01-19 00:00:00,41327.51000000,41370.99000000,40752.26000000,41055.87000000,5747.52107000
ADAUSDT,2024-01-19 00:00:00,0.50270000,0.50500000,0.48720000,0.49450000,21918292.90000000
LTCUSDT,2024-01-19 00:00:00,68.11000000,68.65000000,66.97000000,67.98000000,75102.39400000
XRPUSDT,2024-01-19 00:00:00,0.55200000,0.55370000,0.54460000,0.55000000,66027892.00000000
BNBUSDT,2024-01-19 00:00:00,313.00000000,313.40000000,308.10000000,311.00000000,192263.44700000
ETHUSDT,2024-01-19 00:00:00,2470.81000000,2474.59000000,2443.13000000,2460.40000000,56987.93410000
BTCUSDT,2024-01-18 20:00:00,41022.33000000,41366.99000000,40683.28000000,41327.50000000,10174.82747000
LTCUSDT,2024-01-18 20:00:00,66.74000000,68.28000000,66.40000000,68.11000000,149107.93700000
BNBUSDT,2024-01-18 20:00:00,308.90000000,315.20000000,307.70000000,313.00000000,133952.83400000
XRPUSDT,2024-01-18 20:00:00,0.54670000,0.55280000,0.54600000,0.55200000,44534696.00000000
ETHUSDT,2024-01-18 20:00:00,2439.50000000,2472.86000000,2428.56000000,2470.81000000,74677.31860000
ADAUSDT,2024-01-18 20:00:00,0.49930000,0.50610000,0.49660000,0.50260000,16368385.40000000
BNBUSDT,2024-01-18 16:00:00,315.40000000,315.40000000,307.90000000,308.80000000,238958.19500000
XRPUSDT,2024-01-18 16:00:00,0.56220000,0.56280000,0.54300000,0.54680000,95403320.00000000
LTCUSDT,2024-01-18 16:00:00,69.30000000,70.08000000,66.21000000,66.74000000,296450.92400000
ADAUSDT,2024-01-18 16:00:00,0.52030000,0.52340000,0.49550000,0.49930000,33403552.30000000
ETHUSDT,2024-01-18 16:00:00,2525.65000000,2526.15000000,2430.00000000,2439.50000000,147653.67330000
BTCUSDT,2024-01-18 16:00:00,42619.31000000,42619.32000000,40831.99000000,41022.32000000,17408.65530000
XRPUSDT,2024-01-18 12:00:00,0.56320000,0.56400000,0.55880000,0.56230000,44165862.00000000
LTCUSDT,2024-01-18 12:00:00,68.99000000,69.40000000,68.08000000,69.31000000,116279.20300000
ETHUSDT,2024-01-18 12:00:00,2522.42000000,2535.27000000,2503.77000000,2525.64000000,58661.44670000
ADAUSDT,2024-01-18 12:00:00,0.51730000,0.52290000,0.51050000,0.52030000,18284896.30000000
BNBUSDT,2024-01-18 12:00:00,312.30000000,315.60000000,310.10000000,315.30000000,190353.53900000
BTCUSDT,2024-01-18 12:00:00,42544.60000000,42810.00000000,42353.80000000,42619.32000000,5286.53164000
BNBUSDT,2024-01-18 08:00:00,311.60000000,312.90000000,310.40000000,312.30000000,136468.46600000
BTCUSDT,2024-01-18 08:00:00,42915.32000000,42930.00000000,42387.68000000,42544.59000000,4867.13625000
LTCUSDT,2024-01-18 08:00:00,70.03000000,70.34000000,68.76000000,68.99000000,70143.69100000
ETHUSDT,2024-01-18 08:00:00,2538.99000000,2550.00000000,2514.04000000,2522.41000000,71641.11170000
ADAUSDT,2024-01-18 08:00:00,0.52530000,0.52600000,0.51500000,0.51730000,9889009.20000000
XRPUSDT,2024-01-18 08:00:00,0.56860000,0.56900000,0.56180000,0.56310000,38038513.00000000
XRPUSDT,2024-01-18 04:00:00,0.56650000,0.56870000,0.56480000,0.56860000,35198042.00000000
LTCUSDT,2024-01-18 04:00:00,69.24000000,70.06000000,69.13000000,70.03000000,52662.81300000
ETHUSDT,2024-01-18 04:00:00,2529.95000000,2540.69000000,2524.72000000,2538.99000000,55578.40530000
ADAUSDT,2024-01-18 04:00:00,0.52110000,0.52540000,0.51940000,0.52520000,6066854.10000000
BTCUSDT,2024-01-18 04:00:00,42592.04000000,42922.00000000,42589.00000000,42915.33000000,3393.11338000
BNBUSDT,2024-01-18 04:00:00,309.50000000,312.90000000,308.60000000,311.70000000,100772.94100000
LTCUSDT,2024-01-18 00:00:00,69.46000000,69.89000000,68.82000000,69.25000000,58345.69000000
BNBUSDT,2024-01-18 00:00:00,309.30000000,310.50000000,305.70000000,309.60000000,120615.91400000
XRPUSDT,2024-01-18 00:00:00,0.56850000,0.56850000,0.56290000,0.56640000,29520304.00000000
BTCUSDT,2024-01-18 00:00:00,42776.09000000,42784.40000000,42502.19000000,42592.05000000,2777.25237000
ADAUSDT,2024-01-18 00:00:00,0.52820000,0.52830000,0.51780000,0.52120000,8928572.20000000
ETHUSDT,2024-01-18 00:00:00,2530.20000000,2533.44000000,2510.03000000,2529.94000000,43878.15180000
XRPUSDT,2024-01-17 20:00:00,0.57120000,0.57290000,0.56720000,0.56850000,27014143.00000000
LTCUSDT,2024-01-17 20:00:00,69.42000000,69.68000000,69.15000000,69.46000000,51947.78800000
BTCUSDT,2024-01-17 20:00:00,42611.10000000,42876.48000000,42450.00000000,42776.10000000,5752.88355000
ADAUSDT,2024-01-17 20:00:00,0.52790000,0.53040000,0.52230000,0.52820000,8113162.20000000
ETHUSDT,2024-01-17 20:00:00,2533.29000000,2544.81000000,2506.75000000,2530.19000000,46610.48980000
BNBUSDT,2024-01-17 20:00:00,308.40000000,311.40000000,306.80000000,309.40000000,96206.11000000
BNBUSDT,2024-01-17 16:00:00,312.10000000,312.50000000,308.00000000,308.40000000,128414.65600000
LTCUSDT,2024-01-17 16:00:00,68.69000000,69.64000000,68.35000000,69.42000000,60984.33400000
BTCUSDT,2024-01-17 16:00:00,42482.80000000,42745.99000000,42200.69000000,42611.11000000,6233.49263000
XRPUSDT,2024-01-17 16:00:00,0.56900000,0.57160000,0.56110000,0.57130000,42888085.00000000
ADAUSDT,2024-01-17 16:00:00,0.52630000,0.52980000,0.52130000,0.52780000,10866379.70000000
ETHUSDT,2024-01-17 16:00:00,2539.47000000,2544.75000000,2517.22000000,2533.29000000,63038.64120000
BNBUSDT,2024-01-17 12:00:00,313.00000000,315.00000000,311.20000000,312.10000000,307059.40300000
BTCUSDT,2024-01-17 12:00:00,42680.16000000,42926.02000000,42365.58000000,42482.79000000,9542.90182000
XRPUSDT,2024-01-17 12:00:00,0.57020000,0.57190000,0.56670000,0.56900000,52456536.00000000
ADAUSDT,2024-01-17 12:00:00,0.53240000,0.53460000,0.52540000,0.52630000,13705855.60000000
ETHUSDT,2024-01-17 12:00:00,2542.86000000,2574.75000000,2532.67000000,2539.46000000,108148.76380000
LTCUSDT,2024-01-17 12:00:00,69.15000000,69.48000000,68.59000000,68.70000000,100358.24500000
ADAUSDT,2024-01-17 08:00:00,0.52840000,0.53520000,0.52590000,0.53230000,11814906.20000000
XRPUSDT,2024-01-17 08:00:00,0.57190000,0.57310000,0.56910000,0.57020000,39031601.00000000
LTCUSDT,2024-01-17 08:00:00,69.22000000,69.60000000,68.92000000,69.15000000,61685.42100000
ETHUSDT,2024-01-17 08:00:00,2552.53000000,2554.06000000,2534.40000000,2542.85000000,54881.38930000
BTCUSDT,2024-01-17 08:00:00,42655.95000000,42850.55000000,42564.00000000,42680.16000000,4412.74724000
BNBUSDT,2024-01-17 08:00:00,308.90000000,314.40000000,307.80000000,313.10000000,293398.01300000
BTCUSDT,2024-01-17 04:00:00,42849.00000000,42925.49000000,42619.60000000,42655.94000000,3612.23610000
ADAUSDT,2024-01-17 04:00:00,0.53480000,0.53650000,0.52730000,0.52830000,10403493.90000000
BNBUSDT,2024-01-17 04:00:00,314.70000000,315.00000000,308.50000000,308.80000000,147826.69500000
ETHUSDT,2024-01-17 04:00:00,2571.43000000,2575.57000000,2551.81000000,2552.52000000,45563.84610000
XRPUSDT,2024-01-17 04:00:00,0.57490000,0.57590000,0.56910000,0.57200000,39997529.00000000
LTCUSDT,2024-01-17 04:00:00,69.43000000,70.00000000,69.09000000,69.22000000,71111.06600000
LTCUSDT,2024-01-17 00:00:00,69.44000000,69.90000000,69.23000000,69.42000000,36741.40100000
ETHUSDT,2024-01-17 00:00:00,2587.41000000,2592.97000000,2571.17000000,2571.43000000,48038.21750000
ADAUSDT,2024-01-17 00:00:00,0.53560000,0.53950000,0.53350000,0.53470000,9029995.40000000
BNBUSDT,2024-01-17 00:00:00,315.10000000,316.30000000,313.30000000,314.60000000,98438.61900000
BTCUSDT,2024-01-17 00:00:00,43137.94000000,43198.00000000,42844.98000000,42849.00000000,3711.95254000
XRPUSDT,2024-01-17 00:00:00,0.57580000,0.57630000,0.57310000,0.57500000,28047817.00000000
ETHUSDT,2024-01-16 20:00:00,2574.06000000,2614.43000000,2571.79000000,2587.40000000,73381.28360000
XRPUSDT,2024-01-16 20:00:00,0.57820000,0.57970000,0.57520000,0.57570000,29880551.00000000
ADAUSDT,2024-01-16 20:00:00,0.53970000,0.54520000,0.53460000,0.53560000,10320120.20000000
BTCUSDT,2024-01-16 20:00:00,43166.10000000,43578.01000000,43060.69000000,43137.95000000,6831.02853000
BNBUSDT,2024-01-16 20:00:00,315.30000000,317.40000000,315.00000000,315.20000000,67694.93000000
LTCUSDT,2024-01-16 20:00:00,69.40000000,70.53000000,69.36000000,69.44000000,118534.66400000
BTCUSDT,2024-01-16 16:00:00,43252.45000000,43434.00000000,42834.29000000,43166.11000000,7723.95687000
ADAUSDT,2024-01-16 16:00:00,0.54230000,0.54820000,0.53600000,0.53960000,13696268.20000000
LTCUSDT,2024-01-16 16:00:00,70.23000000,70.33000000,68.87000000,69.39000000,90356.09100000
BNBUSDT,2024-01-16 16:00:00,316.90000000,318.30000000,313.30000000,315.20000000,123297.80600000
XRPUSDT,2024-01-16 16:00:00,0.57570000,0.57860000,0.57310000,0.57830000,34915047.00000000
ETHUSDT,2024-01-16 16:00:00,2559.44000000,2579.62000000,2548.63000000,2574.06000000,70677.22960000
BTCUSDT,2024-01-16 12:00:00,42900.55000000,43314.73000000,42050.00000000,43252.67000000,17967.98589000
LTCUSDT,2024-01-16 12:00:00,69.63000000,70.27000000,68.38000000,70.23000000,102681.46600000
BNBUSDT,2024-01-16 12:00:00,317.90000000,318.90000000,313.00000000,317.00000000,211979.06000000
XRPUSDT,2024-01-16 12:00:00,0.57450000,0.57810000,0.56590000,0.57570000,57785753.00000000
ETHUSDT,2024-01-16 12:00:00,2530.78000000,2570.79000000,2500.05000000,2559.44000000,109503.66330000
ADAUSDT,2024-01-16 12:00:00,0.53750000,0.54540000,0.52500000,0.54220000,28212749.70000000
BTCUSDT,2024-01-16 08:00:00,42791.14000000,43153.66000000,42720.06000000,42900.54000000,4849.24572000
XRPUSDT,2024-01-16 08:00:00,0.57660000,0.57730000,0.57280000,0.57450000,47079498.00000000
BNBUSDT,2024-01-16 08:00:00,316.40000000,319.40000000,315.20000000,317.90000000,182446.96200000
ETHUSDT,2024-01-16 08:00:00,2528.25000000,2549.38000000,2521.98000000,2530.77000000,53355.15760000
LTCUSDT,2024-01-16 08:00:00,69.80000000,70.22000000,69.50000000,69.62000000,59275.63700000
ADAUSDT,2024-01-16 08:00:00,0.53260000,0.53840000,0.53130000,0.53750000,10233253.90000000
BNBUSDT,2024-01-16 04:00:00,315.60000000,317.90000000,314.80000000,316.40000000,100700.91600000
XRPUSDT,2024-01-16 04:00:00,0.57800000,0.57840000,0.57160000,0.57660000,40708519.00000000
ADAUSDT,2024-01-16 04:00:00,0.53590000,0.53600000,0.52970000,0.53250000,5412138.90000000
LTCUSDT,2024-01-16 04:00:00,70.00000000,70.20000000,69.32000000,69.80000000,39201.99500000
ETHUSDT,2024-01-16 04:00:00,2537.60000000,2542.14000000,2522.30000000,2528.26000000,35810.35880000
BTCUSDT,2024-01-16 04:00:00,42924.57000000,42946.05000000,42606.92000000,42791.13000000,3648.24949000
BTCUSDT,2024-01-16 00:00:00,42511.10000000,42939.50000000,42466.88000000,42924.56000000,4025.27939000
ADAUSDT,2024-01-16 00:00:00,0.52760000,0.53580000,0.52760000,0.53580000,6479483.60000000
LTCUSDT,2024-01-16 00:00:00,69.15000000,70.04000000,69.14000000,70.00000000,51866.97600000
ETHUSDT,2024-01-16 00:00:00,2511.79000000,2538.23000000,2505.00000000,2537.60000000,38349.93180000
XRPUSDT,2024-01-16 00:00:00,0.57570000,0.57900000,0.57170000,0.57800000,39667282.00000000
BNBUSDT,2024-01-16 00:00:00,317.60000000,318.80000000,313.70000000,315.60000000,265029.77100000
BNBUSDT,2024-01-15 20:00:00,318.40000000,319.00000000,312.40000000,317.50000000,186285.37300000
XRPUSDT,2024-01-15 20:00:00,0.58100000,0.58140000,0.57390000,0.57570000,29775903.00000000
ADAUSDT,2024-01-15 20:00:00,0.53400000,0.53750000,0.52170000,0.52760000,11070633.20000000
ETHUSDT,2024-01-15 20:00:00,2534.69000000,2539.38000000,2500.33000000,2511.78000000,31867.48010000
LTCUSDT,2024-01-15 20:00:00,70.14000000,70.42000000,68.79000000,69.13000000,77307.60300000
BTCUSDT,2024-01-15 20:00:00,42992.67000000,43114.45000000,42342.18000000,42511.10000000,5318.51329000
ETHUSDT,2024-01-15 16:00:00,2514.49000000,2553.82000000,2514.05000000,2534.70000000,49430.70110000
XRPUSDT,2024-01-15 16:00:00,0.56990000,0.58190000,0.56960000,0.58100000,40876288.00000000
LTCUSDT,2024-01-15 16:00:00,69.51000000,70.78000000,69.47000000,70.14000000,71601.52600000
BNBUSDT,2024-01-15 16:00:00,314.40000000,319.10000000,314.10000000,318.40000000,194046.27600000
BTCUSDT,2024-01-15 16:00:00,42278.99000000,43400.43000000,42249.00000000,42992.67000000,12331.30651000
ADAUSDT,2024-01-15 16:00:00,0.52470000,0.53650000,0.52420000,0.53410000,13253451.90000000
ETHUSDT,2024-01-15 12:00:00,2539.36000000,2549.02000000,2505.80000000,2514.49000000,71124.08400000
BNBUSDT,2024-01-15 12:00:00,312.90000000,320.60000000,312.30000000,314.40000000,615665.69600000
BTCUSDT,2024-01-15 12:00:00,42698.00000000,42958.03000000,42163.32000000,42278.99000000,8595.73488000
LTCUSDT,2024-01-15 12:00:00,70.53000000,70.93000000,69.22000000,69.51000000,107945.68700000
XRPUSDT,2024-01-15 12:00:00,0.57900000,0.58000000,0.56870000,0.57000000,51972261.00000000
ADAUSDT,2024-01-15 12:00:00,0.53620000,0.53800000,0.52330000,0.52480000,15091377.00000000
